,Dimer ID,Time (ps),Mean Distance,Centroid Distance,Distance of Wing Roots,Angle of Wing1,Angle of Wing2,Theta_n,Theta_w
7624,H,762.4,14.23,5.45,10.27,97.29,89.18,9.35,170.67
7625,H,762.5,14.23,5.45,10.29,97.27,87.97,8.71,171.39
7626,H,762.6,14.25,5.42,10.28,97.65,87.05,7.03,173.26
7627,H,762.7,14.26,5.39,10.23,98.05,86.05,5.5,174.73
7628,H,762.8,14.23,5.34,10.22,98.68,85.62,4.25,175.85
7629,H,762.9,14.17,5.28,10.13,99.12,85.74,2.26,177.83
7630,H,763.0,14.19,5.24,10.1,99.54,85.86,1.46,179.08
7631,H,763.1,14.2,5.21,10.05,99.14,86.39,1.53,179.37
7632,H,763.2,14.14,5.21,9.99,98.74,88.05,2.23,177.92
7633,H,763.3,14.2,5.23,10.09,97.7,88.95,3.57,176.46
7634,H,763.4,14.2,5.25,10.06,96.15,90.06,5.72,174.31
7635,H,763.5,14.17,5.26,10.05,95.78,92.29,7.37,172.84
7636,H,763.6,14.12,5.27,9.97,95.17,93.77,8.32,171.85
7637,H,763.7,14.13,5.3,10.06,93.62,94.13,9.06,171.02
7638,H,763.8,14.12,5.35,10.14,92.5,94.62,9.69,170.47
7639,H,763.9,14.1,5.42,10.25,91.15,95.24,9.55,170.49
7640,H,764.0,14.14,5.48,10.31,89.8,96.23,10.23,169.36
7641,H,764.1,14.15,5.53,10.31,89.95,97.17,10.51,168.95
7642,H,764.2,14.17,5.57,10.29,90.59,98.64,10.65,168.49
7643,H,764.3,14.18,5.6,10.24,91.13,99.73,11.02,167.9
7644,H,764.4,14.24,5.63,10.27,92.23,99.61,10.97,167.71
7645,H,764.5,14.23,5.63,10.25,92.87,99.47,9.35,169.3
7646,H,764.6,14.24,5.62,10.29,93.39,99.37,8.76,169.68
7647,H,764.7,14.26,5.6,10.21,94.27,98.59,9.7,169.12
7648,H,764.8,14.23,5.56,10.2,94.96,98.18,8.3,169.98
7649,H,764.9,14.21,5.51,10.12,95.66,98.63,7.72,169.42
7650,H,765.0,14.19,5.48,10.07,96.33,97.57,7.68,168.98
7651,H,765.1,14.19,5.46,10.09,96.43,96.53,6.8,168.69
7652,H,765.2,14.17,5.44,10.09,96.84,95.79,5.94,168.33
7653,H,765.3,14.18,5.44,10.15,96.65,94.72,4.88,168.43
7654,H,765.4,14.17,5.43,10.15,97.04,93.77,4.51,168.27
7655,H,765.5,14.16,5.43,10.12,97.64,94.36,2.77,167.89
7656,H,765.6,14.16,5.45,10.09,96.84,95.64,2.56,167.62
7657,H,765.7,14.21,5.48,10.11,95.96,97.14,1.19,166.97
7658,H,765.8,14.25,5.53,10.13,95.8,98.34,1.01,165.54
7659,H,765.9,14.27,5.58,10.13,95.29,99.2,4.0,164.18
7660,H,766.0,14.31,5.61,10.21,95.32,99.36,4.92,163.09
7661,H,766.1,14.31,5.61,10.13,96.43,99.74,5.71,162.36
7662,H,766.2,14.26,5.6,10.11,97.09,99.78,6.82,161.75
7663,H,766.3,14.26,5.59,10.04,97.04,100.29,7.22,161.59
7664,H,766.4,14.24,5.58,10.09,96.8,99.93,8.81,160.39
7665,H,766.5,14.2,5.57,10.09,96.54,98.97,10.8,159.46
7666,H,766.6,14.17,5.54,10.13,96.51,97.91,11.34,159.05
7667,H,766.7,14.17,5.52,10.08,97.38,96.57,11.44,158.53
7668,H,766.8,14.16,5.51,10.08,99.34,95.26,11.33,158.97
7669,H,766.9,14.17,5.52,10.0,101.68,94.79,11.1,159.43
7670,H,767.0,14.19,5.55,10.06,102.21,93.75,10.84,159.97
7671,H,767.1,14.21,5.57,10.06,102.8,93.57,11.17,160.61
7672,H,767.2,14.23,5.58,10.11,102.88,93.45,10.83,161.92
7673,H,767.3,14.25,5.58,10.13,102.81,93.18,9.69,163.51
7674,H,767.4,14.24,5.56,10.05,103.19,93.39,8.94,165.45
7675,H,767.5,14.25,5.55,10.08,104.0,92.3,6.27,167.16
7676,H,767.6,14.24,5.54,10.07,104.14,91.25,4.69,168.49
7677,H,767.7,14.28,5.54,10.11,103.55,91.13,3.04,170.0
7678,H,767.8,14.25,5.54,10.19,102.12,90.92,2.37,170.75
7679,H,767.9,14.27,5.54,10.25,100.45,91.1,2.78,171.35
7680,H,768.0,14.27,5.52,10.23,98.0,92.38,3.75,171.9
7681,H,768.1,14.24,5.49,10.23,96.27,92.95,4.27,172.09
7682,H,768.2,14.2,5.44,10.22,95.25,92.8,5.67,171.83
7683,H,768.3,14.17,5.39,10.19,94.72,92.24,6.48,172.24
7684,H,768.4,14.13,5.34,10.18,93.87,92.5,7.59,172.12
7685,H,768.5,14.11,5.32,10.13,93.83,92.39,8.39,171.66
7686,H,768.6,14.14,5.31,10.16,92.94,93.08,8.45,171.49
7687,H,768.7,14.16,5.31,10.11,92.07,94.53,10.12,169.72
7688,H,768.8,14.18,5.32,10.09,92.39,94.91,10.9,168.95
7689,H,768.9,14.18,5.34,10.1,92.62,95.19,11.11,168.92
7690,H,769.0,14.21,5.37,10.15,92.4,93.94,12.32,167.82
7691,H,769.1,14.21,5.4,10.23,93.21,92.5,11.66,168.48
7692,H,769.2,14.17,5.41,10.22,94.45,91.42,10.74,169.24
7693,H,769.3,14.18,5.41,10.26,93.94,90.78,10.43,169.3
7694,H,769.4,14.16,5.41,10.25,93.41,90.88,9.58,170.02
7695,H,769.5,14.13,5.41,10.27,92.52,91.97,8.64,170.78
7696,H,769.6,14.14,5.43,10.29,91.73,92.15,8.42,170.85
7697,H,769.7,14.16,5.44,10.31,91.75,92.8,7.22,171.86
7698,H,769.8,14.14,5.44,10.26,92.61,93.64,5.41,172.52
7699,H,769.9,14.17,5.44,10.23,93.03,94.09,3.29,172.79
7700,H,770.0,14.19,5.43,10.16,93.25,95.23,2.82,172.18
7701,H,770.1,14.18,5.41,10.12,93.32,97.05,2.92,171.65
7702,H,770.2,14.2,5.4,10.1,92.72,98.33,2.33,171.96
7703,H,770.3,14.22,5.41,10.11,91.38,99.65,3.14,171.5
7704,H,770.4,14.25,5.41,10.09,91.64,100.61,4.69,170.28
7705,H,770.5,14.24,5.42,10.04,92.9,100.76,5.56,169.62
7706,H,770.6,14.28,5.42,10.02,94.26,100.73,7.09,168.08
7707,H,770.7,14.23,5.42,9.94,95.61,100.73,7.26,166.84
7708,H,770.8,14.21,5.43,9.94,97.07,100.22,8.31,165.27
7709,H,770.9,14.2,5.47,10.02,96.7,99.25,9.98,163.72
7710,H,771.0,14.22,5.52,10.09,96.01,98.42,9.65,162.61
7711,H,771.1,14.19,5.56,10.17,96.19,97.55,9.49,162.58
7712,H,771.2,14.17,5.59,10.19,96.28,96.6,10.05,161.28
7713,H,771.3,14.2,5.62,10.23,96.33,96.75,9.68,161.07
7714,H,771.4,14.19,5.66,10.22,96.96,96.68,8.93,160.96
7715,H,771.5,14.23,5.71,10.3,97.78,96.12,8.13,161.0
7716,H,771.6,14.28,5.72,10.25,97.75,96.58,6.93,160.34
7717,H,771.7,14.29,5.71,10.3,96.58,97.14,7.29,160.03
7718,H,771.8,14.25,5.66,10.24,96.56,97.97,7.04,159.63
7719,H,771.9,14.25,5.6,10.16,96.14,99.27,6.86,159.96
7720,H,772.0,14.2,5.52,10.03,95.84,100.46,4.81,161.27
7721,H,772.1,14.19,5.46,9.96,96.29,101.26,2.96,162.21
7722,H,772.2,14.2,5.44,9.95,96.32,100.99,2.6,162.39
7723,H,772.3,14.26,5.45,10.02,95.18,100.5,2.13,162.74
7724,H,772.4,14.26,5.46,10.03,94.45,100.79,2.45,163.2
7725,H,772.5,14.25,5.46,10.06,93.99,100.91,2.71,163.84
7726,H,772.6,14.26,5.45,10.02,93.76,101.17,1.98,164.39
7727,H,772.7,14.21,5.43,10.0,93.31,102.12,3.24,165.12
7728,H,772.8,14.2,5.44,10.02,93.37,101.19,3.37,165.88
7729,H,772.9,14.2,5.46,10.09,93.19,100.11,3.88,166.28
7730,H,773.0,14.2,5.49,10.17,92.64,98.97,4.13,167.23
7731,H,773.1,14.19,5.53,10.23,92.66,98.55,4.76,167.82
7732,H,773.2,14.24,5.56,10.28,93.28,98.0,5.08,168.29
7733,H,773.3,14.23,5.6,10.27,93.78,97.97,6.32,168.79
7734,H,773.4,14.25,5.64,10.26,94.31,98.34,6.66,169.01
7735,H,773.5,14.26,5.66,10.25,94.78,98.03,7.34,169.27
7736,H,773.6,14.28,5.66,10.33,95.28,96.58,8.91,169.17
7737,H,773.7,14.27,5.65,10.31,95.18,96.05,9.18,169.27
7738,H,773.8,14.24,5.61,10.3,94.93,95.45,9.4,169.24
7739,H,773.9,14.24,5.55,10.3,95.36,94.67,10.52,168.64
7740,H,774.0,14.18,5.49,10.19,94.99,95.12,10.84,168.74
7741,H,774.1,14.13,5.43,10.12,95.2,95.1,11.22,168.6
7742,H,774.2,14.13,5.38,10.09,95.46,94.35,11.52,168.77
7743,H,774.3,14.12,5.35,10.13,94.55,93.22,10.33,169.9
7744,H,774.4,14.08,5.31,10.13,93.34,93.07,8.97,171.63
7745,H,774.5,14.06,5.27,10.14,92.08,92.84,8.8,171.87
7746,H,774.6,14.07,5.24,10.17,90.81,91.61,8.66,172.2
7747,H,774.7,14.06,5.24,10.17,90.94,91.7,7.36,173.56
7748,H,774.8,14.1,5.25,10.15,91.14,91.99,5.7,174.56
7749,H,774.9,14.14,5.26,10.2,91.59,90.95,4.84,175.28
7750,H,775.0,14.19,5.27,10.16,92.29,91.51,2.49,176.38
7751,H,775.1,14.2,5.28,10.12,92.11,92.26,1.37,176.13
7752,H,775.2,14.25,5.28,10.15,91.95,92.69,0.39,175.27
7753,H,775.3,14.24,5.28,10.09,92.7,92.35,2.72,174.09
7754,H,775.4,14.24,5.27,10.15,92.92,92.72,4.73,171.98
7755,H,775.5,14.2,5.27,10.06,93.73,92.36,5.33,171.13
7756,H,775.6,14.24,5.3,10.1,94.75,91.46,5.52,170.63
7757,H,775.7,14.18,5.32,10.13,95.37,91.12,6.4,169.83
7758,H,775.8,14.13,5.34,10.05,95.96,92.54,6.34,169.57
7759,H,775.9,14.16,5.38,10.18,95.53,92.6,6.93,169.37
7760,H,776.0,14.14,5.43,10.18,95.44,93.37,8.47,168.36
7761,H,776.1,14.14,5.48,10.23,96.03,94.97,8.63,167.9
7762,H,776.2,14.15,5.53,10.17,96.63,96.07,9.09,166.94
7763,H,776.3,14.2,5.56,10.16,98.49,96.88,9.39,165.76
7764,H,776.4,14.18,5.58,9.98,101.24,99.26,8.03,165.58
7765,H,776.5,14.2,5.62,10.02,101.96,99.85,7.57,165.9
7766,H,776.6,14.26,5.67,10.03,102.07,100.2,7.38,165.35
7767,H,776.7,14.29,5.7,10.12,101.63,99.94,6.68,165.45
7768,H,776.8,14.26,5.71,10.12,101.01,100.06,6.47,164.84
7769,H,776.9,14.31,5.7,10.13,100.44,99.91,5.23,164.25
7770,H,777.0,14.29,5.65,10.11,100.38,98.58,3.39,164.21
7771,H,777.1,14.23,5.62,10.1,100.13,96.91,3.52,163.88
7772,H,777.2,14.25,5.58,10.15,99.39,95.68,3.28,163.03
7773,H,777.3,14.24,5.54,10.18,98.0,93.82,4.21,161.84
7774,H,777.4,14.23,5.48,10.2,96.87,92.83,3.54,160.93
7775,H,777.5,14.18,5.41,10.17,94.44,93.38,1.67,160.72
7776,H,777.6,14.23,5.36,10.22,93.36,92.93,0.41,162.06
7777,H,777.7,14.18,5.3,10.06,94.11,93.44,0.74,162.9
7778,H,777.8,14.17,5.24,9.98,94.84,94.39,0.57,162.86
7779,H,777.9,14.17,5.2,9.94,95.41,94.06,1.09,162.72
7780,H,778.0,14.21,5.2,9.88,96.69,93.89,2.71,162.77
7781,H,778.1,14.2,5.21,9.89,96.68,94.52,3.23,162.64
7782,H,778.2,14.24,5.24,9.93,96.25,94.88,4.46,162.91
7783,H,778.3,14.24,5.27,9.92,96.35,95.81,4.38,162.91
7784,H,778.4,14.2,5.3,9.92,97.0,97.16,5.04,162.81
7785,H,778.5,14.2,5.36,9.87,97.46,98.23,5.96,163.19
7786,H,778.6,14.23,5.44,9.97,98.15,97.81,6.01,164.63
7787,H,778.7,14.23,5.54,10.12,98.26,97.12,7.62,164.82
7788,H,778.8,14.19,5.61,10.16,98.07,97.11,7.66,165.01
7789,H,778.9,14.24,5.67,10.27,97.32,97.56,8.1,164.66
7790,H,779.0,14.2,5.71,10.29,97.03,98.26,8.22,164.74
7791,H,779.1,14.19,5.74,10.24,97.09,99.65,7.09,165.79
7792,H,779.2,14.18,5.75,10.22,96.41,100.96,7.26,166.5
7793,H,779.3,14.22,5.76,10.28,96.29,101.02,6.77,166.96
7794,H,779.4,14.23,5.76,10.28,96.66,100.67,6.47,168.29
7795,H,779.5,14.26,5.74,10.31,96.19,100.14,5.51,169.49
7796,H,779.6,14.28,5.7,10.28,95.35,99.85,4.77,170.46
7797,H,779.7,14.27,5.63,10.22,95.09,100.73,3.37,171.46
7798,H,779.8,14.25,5.55,10.12,94.31,101.78,3.15,171.85
7799,H,779.9,14.24,5.47,10.04,92.25,102.83,3.3,171.8
7800,H,780.0,14.21,5.39,10.04,90.75,101.99,3.58,171.56
7801,H,780.1,14.17,5.32,10.01,90.38,100.61,4.1,171.08
7802,H,780.2,14.17,5.25,10.04,89.27,98.79,4.27,170.96
7803,H,780.3,14.14,5.2,10.04,88.71,97.42,5.05,170.82
7804,H,780.4,14.1,5.18,10.09,89.12,96.04,5.74,170.44
7805,H,780.5,14.12,5.2,10.08,88.35,95.69,5.7,171.02
7806,H,780.6,14.17,5.24,10.19,87.84,95.77,6.38,170.95
7807,H,780.7,14.17,5.29,10.12,88.54,96.67,6.17,170.79
7808,H,780.8,14.21,5.35,10.2,88.78,96.43,6.36,170.13
7809,H,780.9,14.27,5.4,10.23,89.55,95.54,7.27,169.12
7810,H,781.0,14.26,5.45,10.25,90.9,94.52,7.95,168.73
7811,H,781.1,14.26,5.48,10.34,92.3,93.63,7.97,168.8
7812,H,781.2,14.29,5.5,10.3,93.3,93.13,7.25,169.7
7813,H,781.3,14.26,5.5,10.3,94.36,93.87,7.44,170.29
7814,H,781.4,14.19,5.48,10.13,95.47,95.23,7.32,170.83
7815,H,781.5,14.17,5.46,10.14,96.14,94.96,7.97,170.53
7816,H,781.6,14.15,5.45,10.14,96.18,94.94,8.01,170.72
7817,H,781.7,14.11,5.44,10.14,97.83,94.29,8.55,170.37
7818,H,781.8,14.14,5.45,10.13,99.41,92.88,7.62,171.48
7819,H,781.9,14.15,5.47,10.15,100.59,92.52,7.32,171.61
7820,H,782.0,14.15,5.49,10.1,101.88,93.18,6.74,171.91
7821,H,782.1,14.17,5.53,10.09,103.0,93.25,6.48,172.62
7822,H,782.2,14.24,5.57,10.08,102.63,94.65,5.08,173.28
7823,H,782.3,14.23,5.62,10.11,102.83,94.59,4.22,173.34
7824,H,782.4,14.29,5.67,10.28,102.38,93.31,3.0,173.36
7825,H,782.5,14.28,5.69,10.31,102.26,91.74,2.45,173.45
7826,H,782.6,14.32,5.7,10.34,102.29,90.73,2.93,172.62
7827,H,782.7,14.25,5.67,10.33,102.27,90.07,3.55,171.64
7828,H,782.8,14.25,5.64,10.28,101.82,89.7,4.47,170.61
7829,H,782.9,14.22,5.6,10.29,100.32,89.85,6.02,169.23
7830,H,783.0,14.2,5.56,10.31,98.51,89.96,8.51,167.43
7831,H,783.1,14.18,5.51,10.32,97.38,89.12,9.91,165.89
7832,H,783.2,14.18,5.45,10.26,96.56,88.91,11.09,164.57
7833,H,783.3,14.16,5.39,10.18,97.58,88.62,11.91,163.27
7834,H,783.4,14.12,5.32,10.03,98.74,89.29,11.45,163.09
7835,H,783.5,14.14,5.27,10.02,98.97,89.98,11.73,162.49
7836,H,783.6,14.13,5.26,9.93,98.69,91.35,12.92,161.66
7837,H,783.7,14.14,5.27,9.95,97.46,93.06,13.31,160.73
7838,H,783.8,14.18,5.29,9.97,96.82,94.51,13.53,159.94
7839,H,783.9,14.2,5.33,9.94,96.42,96.04,12.02,159.48
7840,H,784.0,14.17,5.37,9.94,96.41,97.85,11.24,159.47
7841,H,784.1,14.22,5.43,9.98,97.35,98.45,10.58,159.71
7842,H,784.2,14.22,5.5,10.0,98.17,98.45,8.53,160.33
7843,H,784.3,14.23,5.56,10.0,98.53,99.17,7.55,160.1
7844,H,784.4,14.25,5.64,10.12,98.58,99.57,5.89,160.54
7845,H,784.5,14.29,5.73,10.18,97.64,99.88,4.29,160.98
7846,H,784.6,14.31,5.78,10.31,97.08,100.32,2.99,161.44
7847,H,784.7,14.28,5.81,10.27,97.63,100.5,1.72,161.44
7848,H,784.8,14.3,5.82,10.32,98.67,99.61,3.53,161.87
7849,H,784.9,14.28,5.81,10.23,99.58,99.46,5.35,161.54
7850,H,785.0,14.26,5.78,10.19,100.67,99.03,6.66,160.81
7851,H,785.1,14.25,5.74,10.18,100.88,97.85,7.11,161.78
7852,H,785.2,14.28,5.68,10.24,99.58,97.54,8.27,162.46
7853,H,785.3,14.18,5.58,10.08,98.81,97.6,10.02,161.93
7854,H,785.4,14.16,5.47,10.03,98.42,97.8,10.7,162.21
7855,H,785.5,14.15,5.39,9.96,97.4,97.0,12.23,162.02
7856,H,785.6,14.13,5.34,9.96,97.62,95.29,12.41,162.34
7857,H,785.7,14.11,5.32,9.99,97.05,94.68,12.23,163.34
7858,H,785.8,14.19,5.34,10.07,95.75,93.73,12.09,163.91
7859,H,785.9,14.23,5.38,10.13,94.73,93.15,11.85,164.09
7860,H,786.0,14.23,5.41,10.14,93.61,94.21,11.94,164.08
7861,H,786.1,14.25,5.43,10.17,92.62,94.62,10.74,165.57
7862,H,786.2,14.26,5.44,10.2,92.73,94.35,9.78,166.88
7863,H,786.3,14.26,5.44,10.18,93.08,94.28,9.76,167.74
7864,H,786.4,14.2,5.42,10.21,93.22,93.69,8.76,169.34
7865,H,786.5,14.21,5.4,10.25,93.36,92.64,7.28,171.25
7866,H,786.6,14.17,5.37,10.21,93.02,93.12,6.48,172.34
7867,H,786.7,14.12,5.35,10.14,92.52,94.42,5.22,173.88
7868,H,786.8,14.17,5.36,10.18,92.36,94.32,3.1,176.32
7869,H,786.9,14.19,5.37,10.19,92.89,94.29,3.34,177.77
7870,H,787.0,14.17,5.39,10.19,93.7,94.09,4.68,178.49
7871,H,787.1,14.2,5.4,10.18,94.47,93.34,4.61,178.18
7872,H,787.2,14.23,5.4,10.21,94.71,93.09,5.36,176.69
7873,H,787.3,14.17,5.39,10.16,95.56,93.17,4.86,175.62
7874,H,787.4,14.17,5.39,10.15,95.52,93.45,6.35,173.48
7875,H,787.5,14.16,5.39,10.11,95.24,93.57,7.71,171.3
7876,H,787.6,14.15,5.39,10.14,95.51,93.65,7.69,170.68
7877,H,787.7,14.13,5.41,10.11,95.12,94.57,7.74,170.3
7878,H,787.8,14.17,5.45,10.2,94.56,94.59,8.26,169.41
7879,H,787.9,14.24,5.48,10.19,95.3,95.19,9.57,167.62
7880,H,788.0,14.21,5.52,10.17,95.16,95.58,9.52,166.88
7881,H,788.1,14.27,5.54,10.2,94.67,96.26,10.37,165.63
7882,H,788.2,14.29,5.53,10.18,95.07,97.07,10.49,165.08
7883,H,788.3,14.23,5.51,10.14,94.29,97.61,10.58,163.63
7884,H,788.4,14.2,5.48,10.1,93.86,98.06,9.59,163.22
7885,H,788.5,14.22,5.44,10.09,93.99,98.57,8.79,162.52
7886,H,788.6,14.16,5.43,10.06,94.17,98.45,8.36,161.72
7887,H,788.7,14.17,5.43,10.0,95.27,99.27,7.98,160.97
7888,H,788.8,14.19,5.46,10.03,96.42,99.49,6.92,161.44
7889,H,788.9,14.2,5.49,10.02,97.92,99.32,6.06,161.11
7890,H,789.0,14.21,5.53,9.93,100.12,99.72,4.42,160.69
7891,H,789.1,14.28,5.59,10.01,100.43,99.91,2.99,160.3
7892,H,789.2,14.33,5.65,10.08,100.19,99.11,2.21,160.52
7893,H,789.3,14.33,5.69,10.13,100.1,99.02,1.32,160.82
7894,H,789.4,14.35,5.7,10.19,99.72,98.68,2.24,160.47
7895,H,789.5,14.31,5.68,10.13,99.81,98.36,2.82,160.15
7896,H,789.6,14.26,5.64,10.07,100.35,98.31,3.79,160.61
7897,H,789.7,14.18,5.59,10.03,99.76,98.11,4.59,161.28
7898,H,789.8,14.2,5.55,10.06,98.97,97.42,5.52,161.93
7899,H,789.9,14.17,5.52,10.14,97.7,97.1,6.15,162.42
7900,H,790.0,14.16,5.5,10.13,96.78,97.08,7.24,162.14
7901,H,790.1,14.18,5.49,10.14,95.85,97.15,6.91,163.02
7902,H,790.2,14.21,5.46,10.08,96.1,97.21,8.25,163.36
7903,H,790.3,14.17,5.42,10.01,96.94,97.0,9.35,163.64
7904,H,790.4,14.17,5.38,9.93,97.04,97.02,10.74,163.64
7905,H,790.5,14.17,5.36,10.02,95.77,96.34,11.0,164.52
7906,H,790.6,14.17,5.36,10.03,95.3,95.72,10.54,165.23
7907,H,790.7,14.19,5.37,10.1,94.16,95.48,9.03,166.98
7908,H,790.8,14.23,5.38,10.16,93.45,94.63,8.25,168.3
7909,H,790.9,14.19,5.37,10.17,93.45,94.2,8.32,168.92
7910,H,791.0,14.17,5.37,10.12,94.01,94.64,7.01,170.41
7911,H,791.1,14.19,5.39,10.16,93.8,93.9,6.24,171.44
7912,H,791.2,14.19,5.41,10.15,94.07,93.29,5.12,172.93
7913,H,791.3,14.17,5.41,10.26,93.61,92.57,3.35,174.45
7914,H,791.4,14.17,5.4,10.28,92.43,92.13,2.17,175.36
7915,H,791.5,14.17,5.36,10.26,92.54,91.96,0.66,177.1
7916,H,791.6,14.13,5.32,10.14,93.41,92.18,0.91,178.53
7917,H,791.7,14.08,5.27,10.07,93.42,92.02,1.77,178.33
7918,H,791.8,14.09,5.24,10.11,93.23,91.76,2.79,177.41
7919,H,791.9,14.1,5.22,10.11,92.56,91.44,4.75,175.57
7920,H,792.0,14.09,5.19,10.11,91.59,91.27,5.16,174.98
7921,H,792.1,14.09,5.15,10.06,90.75,91.66,6.12,173.58
7922,H,792.2,14.11,5.13,10.11,90.03,91.65,6.92,172.94
7923,H,792.3,14.09,5.13,10.04,90.64,91.89,8.51,171.27
7924,H,792.4,14.12,5.16,10.08,90.7,93.04,8.74,170.64
7925,H,792.5,14.15,5.21,10.08,89.97,93.24,9.65,169.33
7926,H,792.6,14.17,5.25,10.13,90.25,93.71,10.69,167.86
7927,H,792.7,14.19,5.29,10.05,91.24,95.63,10.2,167.33
7928,H,792.8,14.21,5.33,10.1,90.62,96.5,10.05,167.07
7929,H,792.9,14.24,5.38,10.13,91.17,96.98,9.74,167.53
7930,H,793.0,14.2,5.42,10.13,91.83,98.14,8.79,168.0
7931,H,793.1,14.22,5.47,10.2,91.71,98.14,7.96,167.57
7932,H,793.2,14.23,5.51,10.21,91.88,98.88,6.08,168.24
7933,H,793.3,14.19,5.54,10.18,93.19,99.3,4.31,168.69
7934,H,793.4,14.21,5.57,10.19,93.23,99.75,4.09,168.48
7935,H,793.5,14.24,5.59,10.19,93.65,100.42,4.69,167.28
7936,H,793.6,14.22,5.6,10.19,94.86,100.63,5.4,166.05
7937,H,793.7,14.21,5.61,10.14,94.96,101.48,5.3,165.42
7938,H,793.8,14.25,5.61,10.15,95.28,101.82,3.37,165.94
7939,H,793.9,14.24,5.59,10.09,95.77,102.37,3.72,165.33
7940,H,794.0,14.19,5.55,9.99,97.04,103.2,4.47,164.98
7941,H,794.1,14.19,5.52,9.93,97.67,102.91,5.43,164.6
7942,H,794.2,14.19,5.5,9.95,97.39,102.89,4.42,164.02
7943,H,794.3,14.19,5.5,9.96,96.74,102.47,5.03,163.05
7944,H,794.4,14.21,5.53,10.04,95.53,101.1,4.7,162.74
7945,H,794.5,14.28,5.57,10.17,94.36,100.02,5.73,162.49
7946,H,794.6,14.29,5.59,10.18,94.77,99.25,7.31,162.42
7947,H,794.7,14.29,5.59,10.2,94.9,98.05,7.63,162.44
7948,H,794.8,14.28,5.56,10.14,94.96,96.85,6.32,163.07
7949,H,794.9,14.25,5.51,10.2,94.24,95.86,6.86,163.72
7950,H,795.0,14.21,5.46,10.19,93.67,94.94,6.34,163.82
7951,H,795.1,14.23,5.42,10.26,92.67,93.7,5.96,163.58
7952,H,795.2,14.17,5.38,10.2,92.57,93.93,7.0,163.22
7953,H,795.3,14.12,5.34,10.08,94.38,94.67,7.88,163.36
7954,H,795.4,14.13,5.32,9.99,96.13,94.86,7.62,163.9
7955,H,795.5,14.15,5.33,9.94,97.27,95.57,6.64,165.46
7956,H,795.6,14.14,5.36,9.96,98.05,96.21,5.68,166.1
7957,H,795.7,14.19,5.43,10.05,97.1,96.42,4.84,167.23
7958,H,795.8,14.27,5.49,10.16,96.63,96.16,4.73,167.31
7959,H,795.9,14.24,5.53,10.19,96.62,96.37,5.56,167.44
7960,H,796.0,14.22,5.56,10.15,97.57,96.9,5.88,168.46
7961,H,796.1,14.25,5.58,10.15,98.89,96.62,3.55,170.21
7962,H,796.2,14.23,5.6,10.12,99.77,96.29,3.44,169.81
7963,H,796.3,14.18,5.62,10.15,100.88,95.72,4.19,169.34
7964,H,796.4,14.25,5.64,10.24,101.32,93.89,5.02,169.56
7965,H,796.5,14.25,5.66,10.28,100.48,93.2,5.55,169.68
7966,H,796.6,14.22,5.64,10.23,101.41,93.77,6.37,169.04
7967,H,796.7,14.24,5.61,10.21,101.64,93.9,7.31,168.72
7968,H,796.8,14.23,5.57,10.09,101.56,93.09,9.49,167.45
7969,H,796.9,14.2,5.54,10.11,102.27,92.43,10.76,166.44
7970,H,797.0,14.21,5.52,10.12,102.23,90.73,10.56,166.61
7971,H,797.1,14.26,5.51,10.2,101.73,88.82,9.58,167.49
7972,H,797.2,14.22,5.47,10.21,101.24,88.63,9.03,167.67
7973,H,797.3,14.16,5.42,10.11,101.11,88.96,7.85,168.29
7974,H,797.4,14.18,5.38,10.08,100.4,89.01,7.92,167.82
7975,H,797.5,14.17,5.32,10.04,99.74,89.51,9.33,166.99
7976,H,797.6,14.12,5.29,10.03,99.26,89.14,7.7,168.09
7977,H,797.7,14.14,5.27,10.08,98.69,88.01,5.64,169.01
7978,H,797.8,14.17,5.26,10.14,98.05,87.11,4.44,169.48
7979,H,797.9,14.14,5.26,10.08,98.74,88.63,4.08,169.44
7980,H,798.0,14.14,5.28,10.04,99.07,89.66,2.29,169.81
7981,H,798.1,14.21,5.32,10.01,99.07,90.48,1.44,169.85
7982,H,798.2,14.23,5.38,10.02,99.48,91.83,0.78,169.71
7983,H,798.3,14.24,5.45,10.1,99.69,92.94,0.81,169.3
7984,H,798.4,14.3,5.51,10.16,99.18,93.38,1.66,168.74
7985,H,798.5,14.33,5.54,10.16,99.36,94.35,3.73,168.2
7986,H,798.6,14.25,5.56,10.13,99.07,95.62,4.38,168.21
7987,H,798.7,14.26,5.56,10.13,99.24,96.26,5.44,167.42
7988,H,798.8,14.22,5.54,10.08,98.63,96.94,5.81,167.0
7989,H,798.9,14.16,5.52,10.1,97.51,97.65,6.04,166.46
7990,H,799.0,14.11,5.52,10.13,96.97,97.85,6.44,165.73
7991,H,799.1,14.13,5.53,10.16,96.33,97.53,7.21,165.55
7992,H,799.2,14.12,5.52,10.12,95.96,98.47,7.31,164.82
7993,H,799.3,14.1,5.52,10.06,96.19,99.24,7.65,164.04
7994,H,799.4,14.21,5.55,10.13,96.06,99.6,8.73,163.27
7995,H,799.5,14.25,5.6,10.13,95.23,100.36,7.68,164.56
7996,H,799.6,14.32,5.62,10.14,95.23,101.21,7.12,164.58
7997,H,799.7,14.35,5.61,10.15,94.49,101.14,6.88,164.64
7998,H,799.8,14.37,5.57,10.08,94.25,101.54,7.19,164.81
7999,H,799.9,14.3,5.51,10.06,94.11,101.58,7.6,164.68
