,Dimer ID,Time (ps),Mean Distance,Centroid Distance,Distance of Wing Roots,Angle of Wing1,Angle of Wing2,Theta_n,Theta_w
4677,N,467.7,6.88,5.56,7.06,78.43,87.78,8.88,38.64
4678,N,467.8,6.83,5.51,6.92,77.35,87.73,8.56,37.93
4679,N,467.9,6.83,5.53,6.95,75.92,87.4,7.36,37.54
4680,N,468.0,6.82,5.54,6.9,74.89,86.3,5.94,36.92
4681,N,468.1,6.83,5.52,6.91,73.57,84.89,4.31,37.08
4682,N,468.2,6.8,5.51,6.95,73.59,84.18,3.17,37.59
4683,N,468.3,6.81,5.52,6.88,74.01,84.17,2.07,37.63
4684,N,468.4,6.82,5.53,6.85,74.44,84.31,1.28,37.3
4685,N,468.5,6.81,5.53,6.92,74.7,84.85,2.11,37.42
4686,N,468.6,6.83,5.56,7.01,75.58,84.85,4.33,37.76
4687,N,468.7,6.89,5.6,7.0,76.07,84.02,5.05,37.64
4688,N,468.8,6.94,5.63,7.02,76.61,82.89,5.39,37.9
4689,N,468.9,7.01,5.67,7.17,77.66,82.99,6.08,39.41
4690,N,469.0,7.1,5.71,7.22,77.92,83.33,5.24,40.29
4691,N,469.1,7.15,5.71,7.27,77.22,83.32,4.75,41.33
4692,N,469.2,7.18,5.67,7.3,75.9,83.21,4.19,42.54
4693,N,469.3,7.2,5.64,7.31,74.79,83.36,2.51,43.65
4694,N,469.4,7.2,5.58,7.28,73.67,83.14,2.17,43.89
4695,N,469.5,7.15,5.47,7.19,73.57,83.71,3.01,44.06
4696,N,469.6,7.11,5.36,7.04,73.93,83.29,2.77,44.22
4697,N,469.7,7.1,5.31,6.92,74.06,82.85,3.25,43.89
4698,N,469.8,7.09,5.29,6.92,74.44,83.32,4.77,43.63
4699,N,469.9,7.1,5.28,7.08,74.8,82.7,5.83,44.35
4700,N,470.0,7.1,5.3,7.09,75.93,82.4,5.83,44.57
4701,N,470.1,7.16,5.35,7.07,76.97,83.24,6.07,44.61
4702,N,470.2,7.2,5.41,7.2,77.9,82.92,6.94,45.34
4703,N,470.3,7.25,5.49,7.32,78.29,82.43,8.02,45.82
4704,N,470.4,7.27,5.55,7.38,78.2,82.26,8.86,45.55
4705,N,470.5,7.25,5.56,7.35,77.2,82.69,9.51,45.16
4706,N,470.6,7.2,5.53,7.29,76.47,84.18,8.78,44.45
4707,N,470.7,7.13,5.49,7.19,76.66,86.09,8.31,43.95
4708,N,470.8,7.06,5.45,7.13,76.54,88.03,7.95,43.57
4709,N,470.9,6.97,5.41,7.0,76.26,88.6,7.77,41.94
4710,N,471.0,6.88,5.38,6.94,76.5,88.53,7.34,40.86
4711,N,471.1,6.85,5.4,6.9,75.55,88.29,6.39,40.17
4712,N,471.2,6.85,5.45,6.9,74.66,87.3,5.65,39.18
4713,N,471.3,6.82,5.46,6.85,75.3,87.32,4.49,38.47
4714,N,471.4,6.78,5.45,6.81,76.06,87.11,5.27,37.81
4715,N,471.5,6.77,5.47,6.83,76.55,86.79,6.94,37.17
4716,N,471.6,6.79,5.54,6.86,77.76,85.89,7.54,36.96
4717,N,471.7,6.83,5.61,7.0,78.77,84.84,8.48,36.97
4718,N,471.8,6.88,5.65,7.11,79.13,85.18,8.27,37.47
4719,N,471.9,6.89,5.65,7.03,78.69,86.11,6.61,36.97
4720,N,472.0,6.91,5.62,7.04,78.71,86.22,6.74,37.26
4721,N,472.1,6.94,5.6,7.0,77.95,86.45,6.12,38.21
4722,N,472.2,6.99,5.61,7.06,77.22,86.42,4.84,39.22
4723,N,472.3,7.01,5.61,7.11,76.74,86.84,4.88,39.94
4724,N,472.4,7.02,5.59,7.15,76.25,86.83,4.64,40.46
4725,N,472.5,7.09,5.61,7.17,75.52,86.8,3.69,41.17
4726,N,472.6,7.15,5.64,7.23,74.83,87.06,3.46,41.71
4727,N,472.7,7.19,5.62,7.25,75.14,87.35,3.22,41.98
4728,N,472.8,7.18,5.59,7.19,74.8,87.09,3.07,42.17
4729,N,472.9,7.21,5.56,7.18,74.29,86.08,2.77,42.42
4730,N,473.0,7.21,5.53,7.14,74.42,85.12,3.45,42.74
4731,N,473.1,7.17,5.48,7.12,74.25,84.86,5.56,43.2
4732,N,473.2,7.17,5.44,7.13,73.14,84.71,5.66,43.85
4733,N,473.3,7.16,5.43,7.07,72.87,84.68,4.2,44.09
4734,N,473.4,7.17,5.44,7.09,72.95,84.74,3.46,43.88
4735,N,473.5,7.17,5.46,7.13,72.5,84.01,2.58,43.99
4736,N,473.6,7.2,5.53,7.23,72.53,83.38,2.64,43.89
4737,N,473.7,7.23,5.61,7.24,74.03,83.3,2.62,43.35
4738,N,473.8,7.23,5.63,7.3,74.02,83.36,4.02,43.03
4739,N,473.9,7.16,5.59,7.28,74.1,83.38,4.57,42.67
4740,N,474.0,7.05,5.54,7.23,75.75,83.83,5.72,41.98
4741,N,474.1,7.01,5.53,7.13,76.66,84.02,6.38,41.03
4742,N,474.2,6.98,5.53,7.08,76.89,84.13,7.27,40.07
4743,N,474.3,6.9,5.5,6.98,78.28,83.33,7.49,39.42
4744,N,474.4,6.83,5.48,6.99,78.65,82.73,7.81,38.88
4745,N,474.5,6.83,5.49,6.94,78.57,83.07,6.96,38.52
4746,N,474.6,6.81,5.5,6.97,78.3,83.42,6.39,38.58
4747,N,474.7,6.84,5.5,6.95,78.26,83.37,6.87,38.87
4748,N,474.8,6.85,5.52,7.02,77.27,84.13,7.1,39.1
4749,N,474.9,6.87,5.52,6.97,76.88,84.72,6.17,39.61
4750,N,475.0,6.88,5.51,6.92,76.8,84.92,4.56,39.6
4751,N,475.1,6.91,5.5,6.91,76.72,85.64,4.82,39.66
4752,N,475.2,6.91,5.5,6.98,75.87,86.26,5.28,39.83
4753,N,475.3,6.95,5.51,6.9,76.91,86.96,5.03,40.31
4754,N,475.4,6.96,5.5,6.95,77.01,87.61,5.39,40.46
4755,N,475.5,6.96,5.49,6.99,78.26,87.25,6.22,40.81
4756,N,475.6,6.99,5.49,7.0,79.57,86.58,6.3,41.62
4757,N,475.7,7.06,5.52,7.11,80.43,86.39,6.59,42.37
4758,N,475.8,7.11,5.54,7.14,80.08,86.86,6.74,42.0
4759,N,475.9,7.16,5.57,7.15,80.53,86.85,6.86,41.83
4760,N,476.0,7.21,5.6,7.27,80.25,86.98,7.71,42.41
4761,N,476.1,7.23,5.61,7.21,80.32,86.81,7.46,42.27
4762,N,476.2,7.2,5.57,7.23,79.41,87.32,7.06,42.26
4763,N,476.3,7.17,5.49,7.05,79.25,87.5,4.38,42.69
4764,N,476.4,7.12,5.4,7.01,78.17,87.22,2.15,43.69
4765,N,476.5,7.12,5.36,6.97,76.54,87.73,1.08,43.9
4766,N,476.6,7.14,5.37,6.91,74.9,87.65,1.22,44.39
4767,N,476.7,7.17,5.41,6.99,74.67,86.51,1.42,44.76
4768,N,476.8,7.17,5.44,7.03,73.36,85.57,1.73,44.27
4769,N,476.9,7.19,5.47,7.11,74.18,85.19,3.07,43.92
4770,N,477.0,7.23,5.53,7.18,74.64,84.87,4.88,44.05
4771,N,477.1,7.24,5.54,7.23,74.2,84.96,5.12,44.06
4772,N,477.2,7.2,5.5,7.2,74.4,85.2,5.02,43.62
4773,N,477.3,7.15,5.51,7.19,74.6,84.91,6.04,43.18
4774,N,477.4,7.13,5.53,7.3,72.92,82.97,7.45,43.24
4775,N,477.5,7.07,5.51,7.23,72.85,82.13,7.27,42.4
4776,N,477.6,7.04,5.51,7.16,73.6,82.36,6.7,41.72
4777,N,477.7,6.99,5.51,7.1,73.36,83.08,6.28,41.49
4778,N,477.8,6.93,5.47,7.11,73.36,83.01,6.64,40.93
4779,N,477.9,6.87,5.47,7.06,74.41,83.19,7.09,39.88
4780,N,478.0,6.9,5.55,7.1,74.25,83.22,6.96,38.83
4781,N,478.1,6.92,5.62,7.18,73.65,82.39,7.55,38.65
4782,N,478.2,6.88,5.62,7.17,74.74,81.84,7.47,37.96
4783,N,478.3,6.85,5.61,7.08,76.31,81.69,6.28,37.42
4784,N,478.4,6.9,5.63,7.02,76.64,81.52,4.17,37.84
4785,N,478.5,6.89,5.63,7.0,76.86,82.52,2.59,38.4
4786,N,478.6,6.87,5.63,6.88,77.57,83.2,2.28,37.75
4787,N,478.7,6.85,5.62,6.95,76.93,82.64,4.13,37.51
4788,N,478.8,6.88,5.63,7.0,76.82,83.26,3.82,37.93
4789,N,478.9,6.91,5.62,6.98,77.84,84.26,3.36,38.26
4790,N,479.0,6.93,5.57,6.93,78.01,85.5,2.69,38.74
4791,N,479.1,6.97,5.54,6.92,77.3,86.48,1.62,39.44
4792,N,479.2,7.04,5.57,7.04,76.92,87.5,2.88,39.94
4793,N,479.3,7.09,5.58,7.07,76.37,87.32,3.49,40.42
4794,N,479.4,7.11,5.55,7.17,75.4,87.3,4.61,41.12
4795,N,479.5,7.17,5.57,7.27,75.71,87.65,5.25,42.61
4796,N,479.6,7.22,5.57,7.21,76.75,88.71,5.19,42.99
4797,N,479.7,7.22,5.51,7.18,77.15,88.71,6.26,43.16
4798,N,479.8,7.18,5.44,7.22,76.61,88.05,7.01,44.33
4799,N,479.9,7.2,5.43,7.2,75.85,87.8,7.22,44.88
4800,N,480.0,7.25,5.45,7.19,74.94,87.82,6.92,44.85
4801,N,480.1,7.25,5.43,7.19,74.6,87.17,6.91,45.12
4802,N,480.2,7.24,5.42,7.16,74.57,86.82,6.56,45.26
4803,N,480.3,7.27,5.43,7.13,75.19,87.01,4.5,45.3
4804,N,480.4,7.28,5.45,7.14,74.96,86.43,4.19,45.33
4805,N,480.5,7.24,5.46,7.14,74.04,86.23,3.43,45.09
4806,N,480.6,7.18,5.44,7.17,74.07,85.72,2.99,45.1
4807,N,480.7,7.11,5.42,7.07,74.11,84.75,3.31,43.95
4808,N,480.8,7.04,5.4,7.03,74.32,84.83,3.87,43.41
4809,N,480.9,6.96,5.37,6.97,75.81,84.64,4.4,42.48
4810,N,481.0,6.91,5.38,6.9,75.88,84.19,5.03,41.31
4811,N,481.1,6.9,5.43,6.99,76.0,83.78,6.6,40.25
4812,N,481.2,6.89,5.51,7.07,76.16,83.76,7.52,39.41
4813,N,481.3,6.92,5.57,7.1,76.22,83.36,7.04,38.81
4814,N,481.4,6.89,5.6,7.2,76.27,82.63,7.53,38.91
4815,N,481.5,6.93,5.66,7.18,76.86,82.07,7.54,38.43
4816,N,481.6,6.92,5.69,7.14,76.81,82.16,6.83,38.16
4817,N,481.7,6.87,5.65,7.11,75.78,81.57,6.33,37.67
4818,N,481.8,6.82,5.61,7.03,75.03,81.54,6.22,37.27
4819,N,481.9,6.8,5.6,7.02,74.72,81.91,5.95,37.19
4820,N,482.0,6.79,5.57,6.99,74.32,82.74,5.03,37.34
4821,N,482.1,6.78,5.52,6.95,74.82,83.57,3.96,37.5
4822,N,482.2,6.84,5.53,6.87,75.19,84.37,2.62,38.03
4823,N,482.3,6.93,5.59,7.0,75.48,84.44,2.27,39.28
4824,N,482.4,7.01,5.63,7.04,75.38,84.41,2.91,39.87
4825,N,482.5,7.05,5.63,7.15,74.97,84.38,2.45,40.01
4826,N,482.6,7.1,5.64,7.11,75.35,84.48,2.42,40.23
4827,N,482.7,7.15,5.65,7.16,76.11,85.24,2.45,41.22
4828,N,482.8,7.18,5.61,7.17,76.26,86.11,3.79,41.71
4829,N,482.9,7.15,5.57,7.14,77.07,86.95,4.54,41.56
4830,N,483.0,7.16,5.55,7.2,77.18,87.81,4.92,42.27
4831,N,483.1,7.22,5.56,7.19,75.58,87.68,4.28,43.06
4832,N,483.2,7.24,5.56,7.26,74.55,87.27,4.2,43.69
4833,N,483.3,7.27,5.56,7.26,74.12,87.32,3.94,44.26
4834,N,483.4,7.31,5.55,7.25,73.62,87.36,2.44,44.41
4835,N,483.5,7.32,5.55,7.23,72.8,88.34,1.72,44.37
4836,N,483.6,7.31,5.56,7.23,72.06,88.5,2.26,44.18
4837,N,483.7,7.31,5.58,7.28,71.93,87.73,2.27,44.14
4838,N,483.8,7.26,5.55,7.28,72.07,87.18,2.54,43.96
4839,N,483.9,7.16,5.5,7.22,73.18,87.51,4.43,43.29
4840,N,484.0,7.08,5.45,7.03,74.49,87.51,4.67,42.68
4841,N,484.1,7.04,5.44,7.01,75.63,86.94,4.9,42.29
4842,N,484.2,7.01,5.45,6.93,76.75,86.22,5.32,41.67
4843,N,484.3,6.98,5.46,7.05,77.27,85.43,5.59,41.03
4844,N,484.4,6.97,5.48,6.99,77.22,84.34,5.96,40.26
4845,N,484.5,6.93,5.5,7.01,78.21,83.33,6.71,40.05
4846,N,484.6,6.94,5.55,7.04,78.96,82.63,7.21,40.16
4847,N,484.7,6.93,5.56,7.08,79.51,82.61,8.06,40.18
4848,N,484.8,6.87,5.52,7.06,79.59,83.06,8.39,40.24
4849,N,484.9,6.82,5.49,6.94,79.34,82.32,7.42,39.57
4850,N,485.0,6.81,5.48,6.94,78.39,82.36,7.61,39.18
4851,N,485.1,6.76,5.45,6.92,77.39,81.8,8.31,39.48
4852,N,485.2,6.76,5.44,6.94,76.94,81.57,8.94,39.58
4853,N,485.3,6.75,5.43,6.83,78.22,81.34,7.8,38.57
4854,N,485.4,6.74,5.4,6.74,78.94,81.7,7.12,38.6
4855,N,485.5,6.79,5.43,6.87,78.9,81.51,7.45,39.5
4856,N,485.6,6.85,5.48,6.99,79.22,81.68,8.07,40.17
4857,N,485.7,6.93,5.52,7.05,78.86,81.34,7.99,40.77
4858,N,485.8,6.94,5.5,7.04,78.91,82.01,7.24,40.9
4859,N,485.9,6.96,5.48,7.05,79.19,82.3,7.1,40.71
4860,N,486.0,7.0,5.47,7.01,79.18,82.88,7.28,40.83
4861,N,486.1,7.04,5.46,7.07,78.82,83.41,6.76,41.83
4862,N,486.2,7.06,5.45,7.01,77.91,84.51,5.86,42.3
4863,N,486.3,7.04,5.41,7.0,77.47,86.12,4.48,42.73
4864,N,486.4,7.09,5.4,7.01,76.02,87.62,4.1,43.12
4865,N,486.5,7.18,5.45,7.12,75.19,87.63,2.96,44.62
4866,N,486.6,7.25,5.5,7.23,75.34,87.23,2.52,45.47
4867,N,486.7,7.3,5.52,7.18,74.6,87.26,2.56,44.59
4868,N,486.8,7.35,5.57,7.24,74.36,87.51,2.88,44.35
4869,N,486.9,7.37,5.6,7.21,74.76,87.18,2.51,44.47
4870,N,487.0,7.32,5.57,7.29,74.71,86.97,3.44,44.21
4871,N,487.1,7.29,5.55,7.24,74.85,87.78,3.41,43.81
4872,N,487.2,7.25,5.56,7.15,74.89,88.22,2.93,43.44
4873,N,487.3,7.2,5.52,7.16,75.16,88.22,2.83,43.38
4874,N,487.4,7.11,5.46,7.04,75.1,87.05,3.12,42.55
4875,N,487.5,7.11,5.47,7.14,74.52,86.59,3.06,42.19
4876,N,487.6,7.12,5.52,7.07,73.94,87.88,2.78,41.32
4877,N,487.7,7.08,5.53,7.11,73.01,89.06,3.94,40.5
4878,N,487.8,7.06,5.56,7.09,71.84,89.57,4.6,39.86
4879,N,487.9,7.08,5.62,7.15,72.15,89.45,4.89,39.65
4880,N,488.0,7.04,5.65,7.22,72.87,88.35,4.99,39.94
4881,N,488.1,6.97,5.63,7.18,73.34,87.93,5.69,39.73
4882,N,488.2,6.95,5.63,7.19,73.01,86.85,6.47,39.08
4883,N,488.3,6.96,5.67,7.13,72.37,85.86,6.03,38.87
4884,N,488.4,6.93,5.68,7.18,72.89,85.08,6.04,38.77
4885,N,488.5,6.89,5.63,7.17,72.85,84.0,7.08,38.14
4886,N,488.6,6.83,5.58,7.01,73.25,83.04,6.97,37.38
4887,N,488.7,6.81,5.56,6.94,74.8,82.91,6.54,36.78
4888,N,488.8,6.8,5.55,6.95,75.67,82.15,7.15,37.49
4889,N,488.9,6.81,5.52,7.05,75.39,82.08,7.5,38.51
4890,N,489.0,6.82,5.49,6.96,75.78,82.92,5.97,38.5
4891,N,489.1,6.84,5.46,6.96,75.29,82.93,5.22,39.11
4892,N,489.2,6.86,5.44,6.95,75.21,81.76,4.25,39.69
4893,N,489.3,6.96,5.49,6.98,76.44,81.36,3.08,40.33
4894,N,489.4,7.04,5.51,7.08,77.47,81.74,4.36,41.76
4895,N,489.5,7.07,5.5,7.15,78.04,81.48,4.85,42.85
4896,N,489.6,7.1,5.5,7.02,79.74,82.53,4.99,42.69
4897,N,489.7,7.14,5.51,7.08,79.54,83.95,5.25,43.4
4898,N,489.8,7.21,5.56,7.26,78.74,84.76,6.44,44.71
4899,N,489.9,7.3,5.6,7.37,78.58,84.15,6.13,45.15
4900,N,490.0,7.35,5.63,7.35,78.52,84.17,6.4,45.41
4901,N,490.1,7.35,5.62,7.32,78.07,84.72,6.86,44.91
4902,N,490.2,7.34,5.59,7.31,77.33,85.5,7.34,44.49
4903,N,490.3,7.34,5.56,7.29,76.0,86.71,5.79,45.3
4904,N,490.4,7.28,5.51,7.19,75.13,87.3,5.09,45.1
4905,N,490.5,7.16,5.4,7.08,73.77,87.5,4.33,44.12
4906,N,490.6,7.05,5.32,7.0,73.51,88.71,3.03,43.54
4907,N,490.7,7.04,5.33,6.93,74.14,88.74,3.45,42.73
4908,N,490.8,7.04,5.39,7.02,74.21,88.03,4.84,42.25
4909,N,490.9,7.04,5.45,7.0,74.71,88.12,5.56,41.13
4910,N,491.0,7.04,5.54,7.08,75.26,88.42,6.26,40.21
4911,N,491.1,7.05,5.63,7.11,75.66,88.71,5.4,39.19
4912,N,491.2,7.01,5.67,7.21,76.28,88.35,6.28,38.89
4913,N,491.3,7.0,5.71,7.22,77.11,87.8,6.67,38.94
4914,N,491.4,6.95,5.73,7.16,77.64,87.3,6.34,38.47
4915,N,491.5,6.92,5.73,7.09,77.52,86.78,5.62,37.46
4916,N,491.6,6.86,5.7,7.01,77.47,86.35,5.6,36.84
4917,N,491.7,6.86,5.69,7.04,76.37,85.69,4.54,36.77
4918,N,491.8,6.84,5.68,7.04,75.1,84.62,4.55,36.74
4919,N,491.9,6.79,5.64,7.07,74.52,84.02,5.45,36.74
4920,N,492.0,6.77,5.61,6.92,74.39,83.92,4.26,36.07
4921,N,492.1,6.74,5.57,6.91,73.76,83.59,4.42,36.14
4922,N,492.2,6.75,5.55,6.99,73.21,82.68,5.08,37.17
4923,N,492.3,6.75,5.49,6.92,72.46,82.54,4.76,37.73
4924,N,492.4,6.74,5.43,6.95,71.03,81.65,5.16,38.06
4925,N,492.5,6.77,5.4,6.86,70.43,80.97,6.09,38.68
4926,N,492.6,6.82,5.43,7.03,70.74,81.01,6.82,39.55
4927,N,492.7,6.95,5.48,7.11,71.57,81.14,6.83,40.61
4928,N,492.8,7.03,5.53,7.3,72.48,80.67,8.54,42.31
4929,N,492.9,7.11,5.57,7.34,73.59,81.51,9.15,42.7
4930,N,493.0,7.19,5.6,7.35,74.83,83.33,8.91,42.91
4931,N,493.1,7.24,5.64,7.48,75.46,83.55,9.22,44.0
4932,N,493.2,7.28,5.65,7.51,76.03,83.53,8.84,44.6
4933,N,493.3,7.31,5.63,7.45,76.75,83.69,6.22,44.59
4934,N,493.4,7.3,5.59,7.25,77.56,83.7,4.37,44.38
4935,N,493.5,7.25,5.52,7.11,78.15,83.87,1.82,44.64
4936,N,493.6,7.22,5.48,7.02,78.85,84.03,0.79,44.63
4937,N,493.7,7.19,5.44,6.92,78.65,84.33,1.29,44.75
4938,N,493.8,7.12,5.38,6.87,79.33,84.34,1.97,44.73
4939,N,493.9,7.06,5.34,6.78,79.72,85.05,2.61,43.64
4940,N,494.0,7.05,5.37,6.73,80.32,85.99,1.71,42.27
4941,N,494.1,7.06,5.42,6.82,81.09,86.4,3.21,41.7
4942,N,494.2,7.07,5.47,6.93,80.91,86.86,4.64,41.47
4943,N,494.3,7.08,5.52,7.02,80.43,88.27,6.27,40.79
4944,N,494.4,7.05,5.56,7.06,79.95,88.36,6.89,40.07
4945,N,494.5,7.06,5.6,7.19,78.83,88.88,8.58,40.8
4946,N,494.6,7.06,5.64,7.22,78.16,89.69,9.53,40.97
4947,N,494.7,7.06,5.67,7.2,78.28,90.23,10.26,40.48
4948,N,494.8,7.01,5.64,7.17,77.32,91.15,10.2,39.84
4949,N,494.9,6.95,5.63,7.19,76.46,91.69,10.43,39.27
4950,N,495.0,6.97,5.67,7.25,75.6,91.5,10.95,39.1
4951,N,495.1,6.98,5.68,7.18,73.7,91.44,10.19,38.57
4952,N,495.2,6.88,5.59,7.17,72.22,90.41,10.46,38.63
4953,N,495.3,6.82,5.53,6.99,72.64,89.96,7.84,37.69
4954,N,495.4,6.79,5.5,6.94,72.41,88.9,6.13,37.64
4955,N,495.5,6.79,5.48,6.9,72.43,87.29,5.4,37.84
4956,N,495.6,6.79,5.48,6.9,73.06,86.45,4.68,38.07
4957,N,495.7,6.76,5.46,6.84,72.93,85.66,4.54,37.76
4958,N,495.8,6.75,5.44,6.77,72.88,84.88,4.57,37.02
4959,N,495.9,6.75,5.44,6.83,73.56,83.96,4.68,36.93
4960,N,496.0,6.77,5.45,6.93,74.46,84.37,4.84,38.03
4961,N,496.1,6.87,5.51,7.01,74.97,84.79,5.3,38.84
4962,N,496.2,6.98,5.6,7.08,74.78,84.54,5.75,39.08
4963,N,496.3,7.05,5.67,7.28,74.58,83.92,6.21,40.06
4964,N,496.4,7.17,5.74,7.39,73.68,83.14,5.31,40.77
4965,N,496.5,7.26,5.8,7.54,72.21,81.82,4.59,42.01
4966,N,496.6,7.3,5.81,7.59,72.38,82.1,3.33,43.11
4967,N,496.7,7.32,5.78,7.45,73.5,82.57,2.24,43.05
4968,N,496.8,7.28,5.71,7.36,73.98,82.12,1.7,43.33
4969,N,496.9,7.2,5.61,7.29,74.54,81.54,1.91,43.38
4970,N,497.0,7.13,5.53,7.19,74.41,81.41,2.84,42.56
4971,N,497.1,7.09,5.48,7.05,73.8,80.81,2.46,41.46
4972,N,497.2,7.08,5.46,7.06,74.22,80.85,3.45,41.61
4973,N,497.3,7.08,5.47,6.98,75.87,80.61,4.78,41.44
4974,N,497.4,7.1,5.49,7.01,77.31,80.43,5.08,41.34
4975,N,497.5,7.07,5.51,7.0,77.84,80.13,4.63,41.84
4976,N,497.6,7.09,5.54,7.11,78.17,79.88,2.35,42.34
4977,N,497.7,7.13,5.59,7.09,77.76,80.79,0.63,42.12
4978,N,497.8,7.07,5.57,7.08,77.67,82.29,2.48,42.24
4979,N,497.9,7.02,5.51,7.02,78.56,83.26,4.01,41.62
4980,N,498.0,6.96,5.47,6.9,79.51,84.72,4.81,40.73
4981,N,498.1,6.92,5.47,6.91,80.37,86.08,6.47,40.42
4982,N,498.2,6.92,5.5,7.0,80.34,86.11,9.08,40.06
4983,N,498.3,6.9,5.52,7.08,80.51,87.06,9.92,40.22
4984,N,498.4,6.9,5.52,7.03,80.85,87.63,10.4,40.16
4985,N,498.5,6.92,5.52,7.11,80.24,87.73,10.57,40.57
4986,N,498.6,6.92,5.5,7.07,80.33,88.14,10.14,40.65
4987,N,498.7,6.91,5.47,7.02,80.32,87.75,9.73,40.74
4988,N,498.8,6.89,5.44,7.0,79.25,85.95,9.63,40.55
4989,N,498.9,6.85,5.38,6.86,77.71,86.41,8.5,40.3
4990,N,499.0,6.78,5.3,6.84,77.12,87.57,9.78,39.93
4991,N,499.1,6.75,5.24,6.69,77.44,88.67,9.7,39.65
4992,N,499.2,6.75,5.2,6.68,77.52,89.51,9.08,39.9
4993,N,499.3,6.77,5.2,6.66,77.41,90.4,8.57,40.64
4994,N,499.4,6.84,5.26,6.79,77.14,89.24,8.95,41.39
4995,N,499.5,6.93,5.33,6.86,76.08,87.97,7.56,41.79
4996,N,499.6,7.03,5.4,7.01,75.7,87.4,7.41,43.14
4997,N,499.7,7.11,5.46,7.12,76.01,87.06,7.06,44.12
4998,N,499.8,7.16,5.5,7.24,75.82,86.78,6.91,44.63
4999,N,499.9,7.2,5.53,7.22,76.32,86.72,6.83,44.55
5000,N,500.0,7.18,5.54,7.2,77.69,86.64,7.06,44.23
5001,N,500.1,7.18,5.55,7.31,77.93,85.3,7.61,44.26
5002,N,500.2,7.18,5.54,7.33,76.73,83.94,7.77,43.68
5003,N,500.3,7.15,5.51,7.3,75.91,83.55,7.01,43.79
5004,N,500.4,7.14,5.51,7.22,75.41,83.25,4.96,43.67
5005,N,500.5,7.14,5.48,7.19,73.87,82.06,3.81,43.28
5006,N,500.6,7.14,5.5,7.17,73.06,80.94,2.74,43.0
5007,N,500.7,7.17,5.55,7.24,73.09,80.04,0.94,43.04
5008,N,500.8,7.16,5.58,7.21,72.05,79.19,1.17,42.59
5009,N,500.9,7.12,5.58,7.16,71.26,79.8,1.5,41.32
5010,N,501.0,7.08,5.58,7.16,71.38,81.86,0.5,40.9
5011,N,501.1,7.08,5.62,7.18,71.84,82.06,1.09,40.91
5012,N,501.2,7.06,5.64,7.23,71.83,81.64,1.96,40.38
5013,N,501.3,7.02,5.64,7.04,72.05,81.55,2.63,38.65
5014,N,501.4,7.03,5.72,7.19,73.24,81.8,3.21,38.45
5015,N,501.5,7.09,5.81,7.25,73.97,82.17,2.84,38.22
5016,N,501.6,7.1,5.85,7.31,74.38,83.61,2.93,38.16
5017,N,501.7,7.07,5.83,7.31,75.7,84.9,3.92,37.87
5018,N,501.8,7.02,5.81,7.25,76.13,85.33,2.94,37.77
5019,N,501.9,6.99,5.76,7.21,76.03,85.6,3.13,37.23
5020,N,502.0,6.94,5.68,7.1,76.61,85.86,4.44,37.24
5021,N,502.1,6.89,5.63,7.06,76.64,86.01,4.59,37.01
5022,N,502.2,6.87,5.58,6.96,75.93,86.85,4.47,37.25
5023,N,502.3,6.82,5.5,6.77,75.89,87.82,3.76,36.56
5024,N,502.4,6.8,5.48,6.84,76.65,87.71,4.25,36.81
5025,N,502.5,6.87,5.53,6.95,76.18,87.75,4.74,38.18
5026,N,502.6,6.94,5.55,7.03,76.18,88.19,5.11,39.14
5027,N,502.7,6.94,5.52,7.0,76.66,89.2,5.28,39.69
5028,N,502.8,6.92,5.48,6.95,77.21,90.21,6.52,40.07
5029,N,502.9,7.0,5.49,6.99,76.71,91.11,8.08,40.54
5030,N,503.0,7.03,5.48,7.07,75.78,91.33,9.57,41.38
5031,N,503.1,7.02,5.45,7.15,75.38,91.55,10.77,42.12
5032,N,503.2,7.03,5.41,6.98,75.2,91.97,10.64,41.91
5033,N,503.3,7.03,5.39,7.01,74.88,93.06,9.68,42.15
5034,N,503.4,7.05,5.38,7.04,76.07,93.28,10.0,43.24
5035,N,503.5,7.08,5.38,7.1,76.51,92.39,9.39,44.37
5036,N,503.6,7.11,5.38,7.07,76.86,90.91,8.18,44.88
5037,N,503.7,7.11,5.37,7.04,76.84,88.79,7.71,44.47
5038,N,503.8,7.12,5.37,7.08,76.95,86.78,7.89,44.44
5039,N,503.9,7.14,5.38,7.05,76.66,85.86,6.92,44.55
5040,N,504.0,7.12,5.35,7.07,77.64,84.21,7.59,44.55
5041,N,504.1,7.06,5.32,6.93,78.53,83.05,6.54,43.69
5042,N,504.2,7.03,5.33,6.94,79.97,82.54,6.05,43.44
5043,N,504.3,7.05,5.37,7.01,80.33,80.98,5.69,43.49
5044,N,504.4,7.06,5.42,7.09,80.28,79.52,5.73,43.34
5045,N,504.5,7.06,5.46,7.07,79.91,79.35,4.57,42.98
5046,N,504.6,7.06,5.47,7.03,79.25,79.23,4.15,42.51
5047,N,504.7,7.04,5.49,7.05,78.18,78.92,3.89,41.96
5048,N,504.8,7.05,5.55,7.14,77.57,78.81,4.43,41.47
5049,N,504.9,7.05,5.59,7.19,76.56,78.79,5.36,40.9
5050,N,505.0,7.01,5.6,7.16,76.32,79.7,5.52,40.3
5051,N,505.1,6.95,5.59,7.17,76.63,80.55,5.32,39.38
5052,N,505.2,6.93,5.61,7.17,76.14,81.76,6.75,38.86
